1758372376321,position,48.7166206,2.2114597
1758372406056,position,48.7166334,2.2114581
1758372406136,position,48.7166256,2.2114614
1758372431066,position,48.7166047,2.2114766
1758372431146,position,48.716605,2.2114767
1758372432127,seen
1758372456060,position,48.716605,2.2114767
1758372456172,position,48.716605,2.2114767
1758372476062,position,48.716605,2.2114767
1758372476134,position,48.7166065,2.211475
1758372491945,position,48.7166067,2.211606
1758372499265,position,48.7165796,2.2117455
1758372506319,position,48.7165916,2.2118852
1758372513623,position,48.716596,2.2120243
1758372521581,position,48.7165833,2.2121667
1758372530956,position,48.7165712,2.212307
1758372537756,position,48.7165884,2.2124466
1758372545286,position,48.7165752,2.2125821
1758372553886,position,48.7165373,2.2127112
1758372561656,position,48.7165365,2.2128502
1758372570036,position,48.7165329,2.2129938
1758372576996,position,48.7165314,2.2131328
1758372584232,position,48.7165224,2.2132722
1758372593311,position,48.7165054,2.2134173
1758372601238,position,48.7165081,2.2135596
1758372609389,position,48.7164655,2.2137059
1758372617261,position,48.7164522,2.2138471
1758372628066,position,48.7164315,2.2139836
1758372635978,position,48.7164007,2.2141134
1758372645598,position,48.7163907,2.2142623
1758372653580,position,48.7163988,2.2144032
1758372661260,position,48.7163778,2.214541
1758372667941,position,48.7163427,2.2146741
1758372693456,position,48.7162699,2.2147675
1758372703683,seen
1758372706163,seen
1758372718151,position,48.7163018,2.2147542
1758372718166,position,48.7163018,2.2147542
1758372738046,position,48.7162983,2.214765
1758372738146,position,48.7162983,2.214765
1758372743161,position,48.7162983,2.214765
1758372754677,capture,104271
1758372763056,position,48.7162983,2.214765
1758372763146,position,48.7162983,2.214765
1758372768170,position,48.7162831,2.2147696
1758372786516,position,48.7161773,2.2148107
1758372794351,position,48.7160826,2.2147825
1758372802091,position,48.7159886,2.2147357
1758372808706,position,48.715901,2.2146752
1758372816396,position,48.7158071,2.2146239
1758372823967,position,48.7157199,2.2145789
1758372831346,position,48.7156252,2.214555
1758372836674,position,48.7155372,2.2145932
1758372841345,position,48.7154215,2.2147184
1758372845954,position,48.7152347,2.2149469
1758372853195,position,48.7150639,2.2151514
1758372858193,position,48.7151251,2.2149935
1758372888064,position,48.7150859,2.2150527
1758372888166,position,48.7150889,2.2150571
1758372893153,position,48.7150963,2.2150515
1758372908196,position,48.7151058,2.2150713
1758372908244,position,48.7150977,2.2150477
