1758372374248,position,48.7121801,2.2158288
1758372375129,position,48.7121724,2.2158339
1758372393720,position,48.7123261,2.2157446
1758372398332,position,48.71244,2.2157915
1758372405849,position,48.7125007,2.2156522
1758372410489,position,48.7125212,2.2154393
1758372415189,position,48.7125851,2.2152612
1758372419669,position,48.7126656,2.2150897
1758372424829,position,48.7127363,2.2149915
1758372432717,position,48.7128418,2.2148883
1758372437380,position,48.7129076,2.2144575
1758372442099,position,48.7129678,2.2143541
1758372446839,position,48.7130807,2.2142761
1758372451459,position,48.7131764,2.2142422
1758372456029,position,48.7132342,2.2141276
1758372460654,position,48.7133313,2.2140497
1758372465558,position,48.713435,2.2140803
1758372470289,position,48.7136749,2.2139477
1758372475139,position,48.7137933,2.2138358
1758372479980,position,48.7139008,2.2136613
1758372489799,position,48.7139396,2.2134832
1758372489999,position,48.7140097,2.213363
1758372494839,position,48.7140716,2.213262
1758372499569,position,48.7141609,2.2130499
1758372505339,position,48.7142065,2.2131713
1758372509939,position,48.7142825,2.2130888
1758372514469,position,48.7143159,2.2129565
1758372519179,position,48.7143846,2.2128299
1758372525409,position,48.7144783,2.2128277
1758372532129,position,48.7145702,2.2128322
1758372539129,position,48.7146626,2.2128748
1758372549102,position,48.714758,2.2129144
1758372555379,position,48.7148462,2.2129446
1758372560569,position,48.7149299,2.2130028
1758372567179,position,48.7150323,2.2129991
1758372580162,position,48.7153884,2.2128315
1758372589031,position,48.715496,2.2127928
1758372599474,position,48.7155025,2.2128093
1758372600102,position,48.7155159,2.2127993
1758372609089,position,48.7155159,2.2127993
1758372610102,position,48.7155155,2.212799
1758372620144,position,48.7156053,2.2128718
1758372625552,position,48.7156726,2.2129862
1758372630200,position,48.71562,2.2133777
1758372634704,position,48.715583,2.2135828
1758372639574,position,48.7156371,2.2137018
1758372644142,position,48.7154999,2.213917
1758372649002,position,48.7155374,2.2140682
1758372653614,position,48.7155425,2.2142146
1758372658474,position,48.7155634,2.2143522
1758372663224,position,48.7156555,2.2145173
1758372668149,position,48.7157539,2.2146535
1758372672869,position,48.7159153,2.2147255
1758372678149,position,48.7160493,2.2147304
1758372683160,position,48.7161424,2.21475
1758372689699,position,48.7161031,2.2146238
1758372698399,position,48.7163358,2.2147274
1758372709121,position,48.7163464,2.2147063
1758372710101,position,48.7163303,2.2147197
1758372718022,see
1758372719091,position,48.716323,2.2147343
1758372720084,position,48.7162829,2.2148255
1758372724099,position,48.7162754,2.2148415
1758372739071,position,48.7162742,2.2148442
1758372740112,position,48.7162745,2.2148454
1758372754677,captured,72806
