1765719768211,position,48.711275,2.2013528
1765719783250,position,48.7111884,2.2013928
1765719789191,position,48.7111422,2.2015103
1765719795416,position,48.7111119,2.2016419
1765719802161,position,48.7110777,2.2017714
1765719808786,position,48.7110197,2.2018895
1765719814466,position,48.7109785,2.2020169
1765719820956,position,48.7109452,2.2021443
1765719827176,position,48.7109087,2.2022696
1765719833186,position,48.7108606,2.2023873
1765719840161,position,48.710799,2.2025079
1765719847206,position,48.7107612,2.2026323
1765719855051,position,48.7107149,2.2027598
1765719861571,position,48.7106485,2.2028558
1765719868191,position,48.7105787,2.2029417
1765719875116,position,48.7104987,2.2030159
1765719881851,position,48.7104291,2.203107
1765719889171,position,48.7103697,2.2032203
1765719900811,position,48.7103461,2.2033521
1765719906166,position,48.7102981,2.2034695
1765719912341,position,48.7102621,2.2035955
1765719918176,position,48.7102256,2.2037222
1765719924830,position,48.7101921,2.2038499
1765719931431,position,48.710165,2.2039811
1765719938411,position,48.7101501,2.2041195
1765719946048,seen
1765719946160,position,48.7100897,2.2042293
1765719953176,position,48.7100241,2.204326
1765719960161,position,48.7099971,2.2044635
1765719967181,position,48.7099416,2.2045749
1765719976171,position,48.7098607,2.2046642
1765719984221,position,48.7097801,2.2047257
1765719992191,position,48.7096838,2.2047684
1765720001791,position,48.7095932,2.2047657
1765720013621,position,48.7095032,2.2047748
1765720021146,position,48.709446,2.2048839
1765720027886,position,48.7093945,2.2050075
1765720039151,position,48.7093553,2.2051349
1765720051195,position,48.7093022,2.2052511
1765720059161,position,48.7092642,2.2053745
1765720066186,position,48.7092427,2.2055083
1765720073156,position,48.709229,2.2056476
1765720080176,position,48.7092093,2.2057823
1765720089171,position,48.7092003,2.2059248
1765720098921,position,48.7091674,2.2060585
1765720109796,position,48.7091443,2.2061943
1765720126266,position,48.709115,2.206325
1765720132731,position,48.709096,2.2064586
1765720139711,position,48.7090844,2.2065947
1765720148026,position,48.7090525,2.2067242
1765720156836,position,48.7090064,2.2068453
1765720168191,position,48.7089918,2.2069876
1765720175216,position,48.7090552,2.2071001
1765720185161,position,48.7090694,2.207237
1765720195316,position,48.7090529,2.2073739
1765720203201,position,48.7090693,2.2075088
1765720211216,position,48.709088,2.2076485
1765720218906,position,48.7090971,2.2077884
1765720227721,position,48.7091105,2.2079301
1765720235191,position,48.7091217,2.2080713
1765720245476,position,48.7091123,2.2082105
1765720253161,position,48.7090826,2.2083415
1765720261136,position,48.7090917,2.2084856
1765720268181,position,48.7090706,2.208621
1765720278186,position,48.7090741,2.2087588
1765720278471,see
1765720299181,position,48.7090461,2.208908
1765720306211,position,48.708996,2.2090278
1765720313216,position,48.7089684,2.2091657
1765720319191,position,48.708959,2.2093048
1765720325185,position,48.7089397,2.2094377
1765720331166,position,48.7089124,2.20957
1765720337856,position,48.7088847,2.2097032
1765720344446,position,48.7088572,2.2098336
1765720352656,position,48.7088283,2.209969
1765720352998,seen
1765720359216,position,48.7088116,2.2101196
1765720367036,position,48.7087536,2.2102252
1765720374146,position,48.7086693,2.2102894
1765720381886,position,48.7085819,2.2103397
1765720404206,position,48.7085064,2.2104191
1765720429166,position,48.7084122,2.2104656
1765720438231,position,48.7083528,2.2105716
1765720445181,position,48.7083754,2.2107139
1765720450101,position,48.7083951,2.2108574
1765720454621,position,48.7084108,2.2110295
1765720459201,position,48.7084258,2.2111985
1765720464115,position,48.7084419,2.2114129
1765720468881,position,48.70846,2.2116045
1765720473278,seen
1765720476225,position,48.7085001,2.2117274
1765720484971,position,48.7084908,2.211866
1765720498523,see
1765720499752,position,48.7084463,2.211985
1765720506202,position,48.7084524,2.2121224
1765720514882,position,48.708479,2.212256
1765720521185,position,48.7084936,2.2123922
1765720527796,position,48.7085105,2.2125301
1765720534186,position,48.7085261,2.2126669
1765720540974,position,48.7085496,2.2128022
1765720548310,position,48.7085736,2.2129398
1765720554506,position,48.7085968,2.2130767
1765720560500,position,48.7086183,2.2132161
1765720567171,position,48.7086357,2.2133606
1765720576181,position,48.7086392,2.2135024
1765720582696,position,48.7086446,2.2136424
1765720588142,position,48.7086584,2.2137824
1765720592880,position,48.708661,2.214004
1765720597464,position,48.7086966,2.2142145
1765720603195,position,48.7087081,2.2143512
1765720608582,position,48.7087031,2.2144935
1765720616596,position,48.708714,2.2146467
1765720618757,position,48.7087143,2.2147897
1765720625916,position,48.7087466,2.2149186
1765720632204,position,48.7087283,2.2150555
1765720640197,position,48.7087552,2.2151852
1765720645167,position,48.7087737,2.2153269
1765720649877,position,48.7087868,2.215491
1765720655196,position,48.7087898,2.2156306
1765720660946,position,48.708774,2.2157671
1765720667569,position,48.7087891,2.2159063
1765720672215,position,48.708796,2.216089
1765720677679,position,48.7087957,2.2162344
1765720685989,position,48.7087857,2.2163751
1765720692013,position,48.7087941,2.2165187
1765720697756,position,48.7087861,2.2166594
1765720703197,position,48.7087974,2.2168036
1765720708119,position,48.7087976,2.2169536
1765720713735,position,48.7088044,2.2170894
1765720720030,position,48.7087932,2.2172262
1765720726159,seen
1765720726197,position,48.7087808,2.2173632
1765720731883,position,48.7087772,2.2174999
1765720737712,position,48.7087899,2.2176353
1765720744964,position,48.7087694,2.2177692
1765720750168,position,48.7087517,2.2179026
1765720755360,position,48.7087688,2.2180396
1765720760164,position,48.7087396,2.2181748
1765720799666,position,48.7088187,2.2180961
1765720804161,position,48.7087528,2.2178915
1765720808961,position,48.708772,2.2177086
1765720813596,position,48.7087733,2.2174463
1765720818216,position,48.7087729,2.2171693
1765720822736,position,48.7087873,2.216857
1765720827535,position,48.708794,2.2165833
1765720832160,position,48.7087535,2.2163917
1765720836735,position,48.7087502,2.2162156
1765720841225,position,48.7087889,2.2158825
1765720845847,position,48.7087684,2.2155971
1765720854827,position,48.7087606,2.2153731
1765720854944,position,48.7087505,2.2151378
1765720859469,position,48.7087331,2.2149117
1765720864157,position,48.708722,2.2147001
1765720868944,position,48.7087102,2.2144766
1765720873595,position,48.7087035,2.214243
1765720878216,position,48.7086883,2.2140145
1765720882669,position,48.7086807,2.2138319
1765720889004,position,48.7086761,2.2136855
1765720894159,position,48.7086701,2.2135442
1765720900216,position,48.7086589,2.2134062
1765720906107,position,48.7086376,2.2132649
1765720911995,position,48.7086063,2.2131319
1765720917881,position,48.7085788,2.213002
1765720925131,position,48.7085485,2.2128657
1765720930056,position,48.7085352,2.212727
1765720934841,position,48.7085152,2.2125934
1765720942185,position,48.7084926,2.2124598
1765720947615,position,48.7084775,2.2123246
1765720954106,position,48.7084676,2.2121828
1765720958780,see
1765720959596,position,48.7084592,2.2120431
1765720966151,position,48.7084713,2.2119064
1765720973151,position,48.7084817,2.2117647
1765720989745,position,48.7085049,2.2116306
1765720995200,position,48.7085649,2.2115198
1765721001205,position,48.7086391,2.2114321
1765721007176,position,48.7087166,2.2113584
1765721013541,position,48.7087935,2.211278
1765721019631,position,48.7088781,2.2112149
1765721025556,position,48.7089307,2.2111044
1765721032171,position,48.7090183,2.2110525
1765721039096,position,48.7091047,2.2109836
1765721058589,seen
1765721059350,position,48.7091632,2.211102
1765721085735,position,48.7092206,2.211208
1765721085775,position,48.7094762,2.2113762
1765721087207,position,48.7095667,2.2113943
1765721092775,position,48.7096559,2.2114319
1765721099575,position,48.7097452,2.2114689
1765721105817,position,48.7098198,2.2115514
1765721112745,position,48.7098566,2.2116804
1765721120096,position,48.7099211,2.2117814
1765721126575,position,48.710012,2.2118037
1765721134166,position,48.7100975,2.2118648
1765721140167,position,48.7101601,2.2117661
1765721146055,position,48.7102516,2.2117799
1765721154057,position,48.7103372,2.2117322
1765721159215,position,48.7104243,2.2117853
1765721167065,position,48.7104737,2.2116695
1765721173185,position,48.7104699,2.2115301
1765721178727,position,48.7104845,2.2113877
1765721184968,position,48.7105068,2.2112433
1765721190261,position,48.7105519,2.2111231
1765721196185,position,48.7106029,2.2110057
1765721202287,position,48.7106821,2.2109334
1765721209462,position,48.7107724,2.2108943
1765721215182,position,48.7108588,2.210854
1765721221862,position,48.7109547,2.2108392
1765721228220,position,48.7110462,2.210803
1765721234200,position,48.7111363,2.2108154
1765721241163,position,48.711229,2.210845
1765721248622,position,48.7113224,2.2108619
1765721254625,position,48.7114011,2.2109318
1765721260167,position,48.7114638,2.211037
1765721265575,position,48.7115243,2.2111552
1765721270927,position,48.7115835,2.2112655
1765721277527,position,48.7116371,2.2113758
1765721283967,position,48.7116679,2.2115065
1765721286605,seen
1765721289203,see
1765721290985,position,48.7117108,2.2116273
1765721297527,position,48.711691,2.2114885
1765721302204,position,48.7116663,2.2113549
1765721307476,position,48.7116392,2.2112192
1765721313175,position,48.7116594,2.2110825
1765721319204,position,48.7116995,2.2109605
1765721324817,position,48.7117704,2.21087
1765721332177,position,48.7118397,2.2107807
1765721341407,position,48.7118708,2.2106484
1765721349376,position,48.7118498,2.2105121
1765721356207,position,48.7118158,2.2103845
1765721362167,position,48.7118265,2.2102444
1765721368084,position,48.7118301,2.2100987
1765721373927,position,48.7118406,2.2099603
1765721380175,position,48.7118468,2.2098179
1765721386203,position,48.711848,2.2096775
1765721392537,position,48.7118625,2.2095345
1765721404015,position,48.7117884,2.2094402
1765721409934,position,48.7117386,2.2093166
1765721415382,position,48.7116785,2.209211
1765721422185,position,48.7115992,2.2091411
1765721428836,position,48.7115405,2.2090348
1765721436817,position,48.7114909,2.2089185
1765721443737,position,48.7115061,2.2087805
1765721449756,position,48.7114932,2.2086387
1765721456164,position,48.7114518,2.2085159
1765721462844,position,48.7114471,2.2083802
1765721468812,position,48.7114602,2.2082405
1765721475887,position,48.7114822,2.2081012
1765721483687,position,48.7114743,2.2079577
1765721490815,position,48.7114613,2.2078165
1765721537204,position,48.7114563,2.2076762
1765721548803,position,48.7114637,2.2075385
1765721554893,position,48.7114633,2.2073955
1765721561804,position,48.7114608,2.2072489
1765721570365,position,48.7115178,2.2071358
1765721576006,position,48.7116061,2.2070993
1765721581556,position,48.7117018,2.2071065
1765721588976,position,48.7117928,2.2071044
1765721596656,position,48.711883,2.2070789
1765721631211,position,48.7119729,2.2070527
1765721635851,position,48.7120597,2.2069874
1765721644186,position,48.7121523,2.2069803
1765721651221,position,48.7122409,2.2070239
1765721657971,position,48.712333,2.207023
1765721666131,position,48.7124286,2.2070309
1765721672801,position,48.7125152,2.207068
1765721679201,position,48.7126043,2.2070408
1765721685050,position,48.7126946,2.2070511
1765721690535,position,48.7127862,2.2070299
1765721697171,position,48.7128789,2.2070033
1765721703956,position,48.712971,2.2069806
1765721711761,position,48.7130679,2.2069747
1765721718600,position,48.7131622,2.2069793
1765721730351,position,48.7131288,2.2071093
1765721742201,position,48.7131358,2.2072476
1765721762231,position,48.7131047,2.2073757
1765721861141,position,48.7131261,2.2072366
1765721863041,see
1765721877337,seen
1765721926476,position,48.7132201,2.2072176
1765721931181,position,48.7133353,2.2072078
1765721936051,position,48.713457,2.2070675
1765721941206,position,48.7135139,2.2069604
1765721946186,position,48.7136293,2.2070224
1765721969211,position,48.713721,2.2070126
1765721988701,position,48.713819,2.2070038
1765721993556,position,48.7139187,2.2070661
1765721999661,position,48.7140085,2.2070541
1765722006166,position,48.7141015,2.2070443
1765722011586,position,48.7141901,2.2070838
1765722018161,position,48.7142862,2.2071024
1765722025110,position,48.7143361,2.2072155
1765722031635,position,48.7143412,2.2073525
1765722037906,position,48.7143225,2.2074891
1765722044121,position,48.7143143,2.2076272
1765722050786,position,48.7142978,2.2077669
1765722057196,position,48.7142901,2.2079049
1765722062216,position,48.7142845,2.2080695
1765722067181,position,48.7142709,2.2084127
1765722068651,see
1765722077156,position,48.7143287,2.2082757
1765722082206,position,48.7143442,2.2078353
1765722087215,position,48.7143414,2.2076882
1765722091931,position,48.7143397,2.2075297
1765722097631,position,48.7143475,2.2073917
1765722102301,position,48.7143217,2.2072513
1765722107016,position,48.7142954,2.2070136
1765722111651,position,48.7143091,2.2067418
1765722116741,position,48.7141972,2.2065285
1765722122181,position,48.7141946,2.2063869
1765722127901,position,48.714183,2.2062491
1765722132771,position,48.7141237,2.2061292
1765722138131,position,48.7141333,2.205954
1765722143831,position,48.7141358,2.2058153
1765722149666,position,48.7141334,2.2056675
1765722155746,position,48.7141673,2.2055356
1765722161706,position,48.7141797,2.2053938
1765722168580,position,48.7141841,2.2052543
1765722175546,position,48.7141937,2.205114
1765722181556,position,48.7142083,2.2049731
1765722187996,position,48.7142107,2.2048324
1765722193155,position,48.7142254,2.2046934
1765722199116,position,48.7142548,2.2045577
1765722205210,position,48.7142864,2.2044214
1765722211396,position,48.7142975,2.2042831
1765722217291,position,48.71431,2.2041471
1765722223166,position,48.7143268,2.2040089
1765722229121,position,48.7143204,2.2038724
1765722235778,position,48.7143247,2.203727
1765722242101,position,48.7143302,2.2035859
1765722248071,position,48.7143598,2.2034539
1765722298786,seen
1765722314171,position,48.7143227,2.2033287
1765722327511,position,48.7142882,2.2031978
1765722334646,position,48.7143095,2.2030649
1765722341641,position,48.7143184,2.2029248
1765722349111,position,48.7143222,2.2027819
1765722357581,position,48.7142961,2.2026478
1765722363476,position,48.7142673,2.2025146
1765722370916,position,48.7141902,2.2024429
1765722378716,position,48.7141323,2.2023355
1765722384171,position,48.7140447,2.2022849
1765722392416,position,48.7139565,2.2022367
1765722398021,position,48.713867,2.2022083
1765722403151,position,48.7137765,2.2021875
1765722408171,position,48.7136848,2.2021831
1765722413036,position,48.7135946,2.2021399
1765722419176,position,48.7135074,2.2021065
1765722426175,position,48.713412,2.2020907
1765722434452,position,48.7133208,2.2020957
1765722442186,position,48.7132326,2.20205
1765722448166,position,48.7131402,2.2020306
1765722456971,position,48.7130595,2.2020976
1765722463885,position,48.712989,2.2021875
1765722470566,position,48.7129182,2.2022834
1765722477371,position,48.7128529,2.2023833
1765722482326,see
1765722490536,position,48.7129208,2.2022905
1765722497076,position,48.7129856,2.2021884
1765722503186,position,48.7130543,2.2020953
1765722508985,position,48.7131306,2.2020182
1765722514815,position,48.7131923,2.2019026
1765722520166,position,48.7132496,2.2017935
1765722526156,position,48.7132852,2.2016622
1765722531406,position,48.7133068,2.2015273
1765722536661,position,48.7133517,2.201407
1765722542205,position,48.7134145,2.2013028
1765722548181,position,48.7134468,2.2011664
1765722553781,position,48.7134463,2.2010244
1765722559156,position,48.713447,2.200886
1765722564796,position,48.7134477,2.200746
1765722572201,position,48.7134473,2.2005927
1765722579946,position,48.7134707,2.200448
1765722587156,position,48.7134889,2.200308
1765722593131,position,48.7134979,2.2001704
1765722599991,position,48.7135091,2.2000287
1765722607241,position,48.7135271,2.1998878
1765722615051,position,48.7135424,2.1997467
1765722621226,position,48.7135653,2.1996149
1765722629101,position,48.7135862,2.1994672
1765722635656,position,48.7136041,2.1993317
1765722641596,position,48.7136191,2.1991926
1765722671295,position,48.7135925,2.1993353
1765722675941,position,48.7135984,2.1995405
1765722681186,position,48.7135263,2.1999081
1765722686185,position,48.7135253,2.200148
1765722688215,seen
1765722691166,position,48.7136341,2.200152
1765722696156,position,48.7137365,2.2001824
1765722701186,position,48.7138278,2.2002136
1765722708188,position,48.7139289,2.200259
1765722713724,position,48.7140231,2.2002645
1765722718890,position,48.714116,2.2002795
1765722723816,position,48.7142102,2.2002955
1765722729171,position,48.714299,2.2003407
1765722734346,position,48.7143914,2.2003638
1765722740166,position,48.7144853,2.2003823
1765722747171,position,48.714548,2.2002792
1765722753056,position,48.7146314,2.2002171
1765722759226,position,48.7146433,2.2000809
1765722765101,position,48.7146541,2.1999426
1765722771096,position,48.7146689,2.1997992
1765722776911,position,48.7146863,2.1996616
1765722784191,position,48.7146986,2.1995116
1765722791160,position,48.7147071,2.1993715
1765722798166,position,48.7147377,2.199238
1765722805106,position,48.7147683,2.1991097
1765722811196,position,48.7147637,2.1989729
1765722818196,position,48.7147741,2.1988277
1765722825161,position,48.714797,2.198688
1765722832576,position,48.7147892,2.198547
1765722839156,position,48.7147737,2.1984121
1765722845571,position,48.7147819,2.1982687
1765722854221,position,48.7147571,2.1981354
1765722859555,position,48.7148068,2.1980149
1765722865190,position,48.7148308,2.1978797
1765722870336,position,48.7148356,2.1977418
1765722876681,position,48.7148549,2.1975979
1765722882836,position,48.7148691,2.1974546
1765722888560,position,48.7148872,2.1973206
1765722894351,position,48.7149022,2.1971829
1765722900256,position,48.714923,2.19705
1765722905645,position,48.7149432,2.1969065
1765722912151,position,48.7149748,2.1967769
1765722916906,position,48.7149597,2.1966416
1765722922177,position,48.7149777,2.1965062
1765722928015,position,48.71499,2.1963669
1765722933821,position,48.715014,2.1962324
1765722939676,position,48.7150192,2.1960966
1765722947446,see
1765722964516,position,48.7150332,2.1959614
1765722970201,position,48.714944,2.1959345
1765722978206,position,48.7148586,2.1958895
1765722983946,position,48.7147716,2.1958407
1765722989721,position,48.7146871,2.1957667
1765722994817,seen
1765722996151,position,48.7146029,2.1957079
1765723001531,position,48.7145085,2.1957172
1765723006371,position,48.7144146,2.1957024
1765723011976,position,48.7143212,2.1956838
1765723017155,position,48.7142259,2.1956631
1765723024155,position,48.7141393,2.1956229
